sku,category,price
sku0976,Toilets,1641.81
sku0977,Misc,2737.82
sku0978,Toilets,1100.64
sku0979,Toilets,3357.15
sku0980,Faucets,713.97
sku0981,Showers,470.5
sku0982,Misc,4350.96
sku0983,Misc,1184.34
sku0984,Misc,1930.02
sku0985,Faucets,2857.71
sku0986,Toilets,2629.01
sku0987,Misc,380.12
sku0988,Toilets,4370.63
sku0989,Toilets,4755.68
sku0990,Toilets,4062.54
sku0991,Toilets,1419.01
sku0992,Misc,2639.23
sku0993,Showers,1697.08
sku0994,Misc,2773.34
sku0995,Faucets,4872.02
sku0996,Toilets,1558.51
sku0997,Faucets,3343.98
sku0998,Faucets,1629.84
sku0999,Toilets,3872.39
sku1000,Toilets,1629.05
sku1001,Faucets,4449.14
sku1002,Misc,3758.54
sku1003,Toilets,3813.16
sku1004,Faucets,2347.4
sku1005,Showers,1053.82
sku1006,Misc,207.38
sku1007,Faucets,1609.14
sku1008,Showers,185.56
sku1009,Misc,3469.28
sku1010,Showers,3351.75
sku1011,Toilets,2152.36
sku1012,Showers,3838.94
sku1013,Toilets,2680.04
sku1014,Faucets,199.3
sku1015,Faucets,673.97
sku1016,Showers,967.08
sku1017,Showers,1678.32
sku1018,Misc,261.56
sku1019,Toilets,3025.58
sku1020,Misc,2560.31
sku1021,Toilets,3087.31
sku1022,Misc,2161.78
sku1023,Misc,4238.5
sku1024,Toilets,2270.3
sku1025,Faucets,77.02
sku1026,Toilets,4365.34
sku1027,Showers,3281.01
sku1028,Misc,4115.02
sku1029,Showers,4758.88
sku1030,Toilets,254.56
sku1031,Faucets,1175.36
sku1032,Showers,316.72
sku1033,Toilets,2108.29
sku1034,Showers,4319.15
sku1035,Toilets,408.12
sku1036,Faucets,2365.56
sku1037,Misc,627.72
sku1038,Faucets,3864.43
sku1039,Misc,4207.11
sku1040,Faucets,216.45
sku1041,Toilets,2432.2
sku1042,Showers,1197.06
sku1043,Showers,4762.37
sku1044,Misc,4719.46
sku1045,Toilets,3069.67
sku1046,Toilets,4867.44
sku1047,Faucets,1724.31
sku1048,Faucets,4489.25
sku1049,Faucets,2172.97
sku1050,Showers,1179.07
sku1051,Toilets,4704.14
sku1052,Misc,3421.09
sku1053,Toilets,324.56
sku1054,Misc,4352.12
sku1055,Toilets,3506.9
sku1056,Misc,3024.63
sku1057,Misc,3661.87
sku1058,Showers,1267.2
sku1059,Showers,3002.44
sku1060,Showers,4073.1
sku1061,Faucets,270.57
sku1062,Faucets,652.55
sku1063,Misc,4212.23
sku1064,Showers,3091.73
sku1065,Showers,2656.44
sku1066,Showers,1241.45
sku1067,Showers,1475.39
sku1068,Faucets,4363.43
sku1069,Toilets,2108.33
sku1070,Toilets,322.15
sku1071,Faucets,4484.93
sku1072,Toilets,1016.9
sku1073,Faucets,4131.14
sku1074,Faucets,4408.85
sku1075,Misc,2433.75
sku1076,Showers,2992.32
sku1077,Showers,2636.34
sku1078,Toilets,3124.11
sku1079,Toilets,4275.21
sku1080,Faucets,1410.7
sku1081,Showers,4418.78
sku1082,Toilets,2838.45
sku1083,Misc,575.52
sku1084,Misc,1135.01
sku1085,Showers,2979.91
sku1086,Faucets,1197.23
sku1087,Misc,657.08
sku1088,Toilets,809.24
sku1089,Toilets,4224.36
sku1090,Faucets,3010.92
sku1091,Faucets,4817.84
sku1092,Faucets,1728.4
sku1093,Faucets,2978.13
sku1094,Faucets,2994.93
sku1095,Faucets,3078.52
sku1096,Showers,295.89
sku1097,Misc,3751.59
sku1098,Misc,4741.05
sku1099,Faucets,2673.4
sku1100,Misc,962.78
sku1101,Toilets,3764.63
sku1102,Faucets,36.59
sku1103,Toilets,1641.28
sku1104,Toilets,4588.03
sku1105,Toilets,2941.84
sku1106,Toilets,4275.95
sku1107,Toilets,3023.36
sku1108,Faucets,4112.89
sku1109,Faucets,4397.42
sku1110,Misc,1604.93
sku1111,Toilets,614.77
sku1112,Toilets,3606.52
sku1113,Toilets,2201.74
sku1114,Showers,633.68
sku1115,Showers,2949.12
sku1116,Toilets,180.34
sku1117,Toilets,1000.91
sku1118,Showers,3941.51
sku1119,Showers,60.48
sku1120,Toilets,1516.73
sku1121,Showers,106.88
sku1122,Misc,4987.42
sku1123,Faucets,2910.15
sku1124,Misc,1466.88
sku1125,Toilets,4644.75
sku1126,Toilets,2535.6
sku1127,Showers,2273.46
sku1128,Faucets,2939.36
sku1129,Showers,1320.69
sku1130,Faucets,1526.44
sku1131,Toilets,1858.27
sku1132,Showers,1222.24
sku1133,Showers,2922.74
sku1134,Misc,3479.23
sku1135,Misc,359.74
sku1136,Showers,4855.42
sku1137,Faucets,3765.35
sku1138,Showers,4030.82
sku1139,Showers,3758.2
sku1140,Misc,400.3
sku1141,Toilets,2408.48
sku1142,Misc,2228.36
sku1143,Faucets,3362.36
sku1144,Faucets,2243.69
sku1145,Toilets,3521.57
sku1146,Misc,3408.23
sku1147,Misc,3485.74
sku1148,Showers,3093.0
sku1149,Showers,754.9
sku1150,Misc,3804.01
sku1151,Toilets,3905.23
sku1152,Toilets,4520.51
sku1153,Toilets,1168.84
sku1154,Misc,883.39
sku1155,Faucets,1955.5
sku1156,Misc,1602.82
sku1157,Toilets,4077.38
sku1158,Faucets,3067.63
sku1159,Faucets,3800.01
sku1160,Faucets,2138.33
sku1161,Misc,497.2
sku1162,Faucets,575.18
sku1163,Faucets,1867.04
sku1164,Faucets,969.24
sku1165,Faucets,4103.73
sku1166,Misc,2998.18
sku1167,Faucets,3444.23
sku1168,Misc,2455.55
sku1169,Toilets,440.87
sku1170,Showers,1175.39
sku1171,Faucets,2308.01
sku1172,Showers,992.96
sku1173,Misc,127.38
sku1174,Misc,3646.99
sku1175,Showers,3624.58
sku1176,Misc,1651.96
sku1177,Misc,4217.47
sku1178,Misc,2142.21
sku1179,Toilets,4323.43
sku1180,Faucets,3285.33
sku1181,Faucets,2905.18
sku1182,Showers,1003.64
sku1183,Misc,2647.73
sku1184,Misc,4472.16
sku1185,Toilets,1524.97
sku1186,Misc,4354.73
sku1187,Misc,4543.73
sku1188,Misc,1649.22
sku1189,Misc,3415.37
sku1190,Showers,4496.1
sku1191,Showers,378.48
sku1192,Toilets,4392.94
sku1193,Faucets,954.2
sku1194,Toilets,4248.84
sku1195,Faucets,3335.59
sku1196,Faucets,1721.7
sku1197,Showers,756.88
sku1198,Misc,3176.85
sku1199,Faucets,4238.94
sku1200,Toilets,4109.25
sku1201,Misc,3141.2
sku1202,Toilets,4781.51
sku1203,Toilets,2949.62
sku1204,Toilets,989.16
sku1205,Faucets,2146.65
sku1206,Misc,1683.73
sku1207,Showers,4959.73
sku1208,Misc,1901.18
sku1209,Toilets,4963.5
sku1210,Toilets,2594.02
sku1211,Misc,861.4
sku1212,Toilets,372.87
sku1213,Toilets,1851.53
sku1214,Misc,617.09
sku1215,Misc,3172.59
sku1216,Showers,2069.6
sku1217,Toilets,4954.58
sku1218,Misc,4649.78
sku1219,Toilets,746.18
sku1220,Misc,1974.41
sku1221,Toilets,2307.9
sku1222,Misc,2804.74
sku1223,Faucets,3901.82
sku1224,Showers,2435.97
sku1225,Misc,2099.97
sku1226,Faucets,1310.0
sku1227,Misc,4554.03
sku1228,Faucets,111.36
sku1229,Showers,4105.61
sku1230,Misc,942.34
sku1231,Showers,3428.78
sku1232,Showers,1776.05
sku1233,Faucets,4871.06
sku1234,Toilets,613.86
sku1235,Showers,937.85
sku1236,Misc,4447.21
sku1237,Faucets,2917.03
sku1238,Toilets,1546.23
sku1239,Faucets,3.82
sku1240,Misc,1137.99
sku1241,Showers,727.02
sku1242,Faucets,1017.17
sku1243,Toilets,4481.61
sku1244,Toilets,4365.47
sku1245,Showers,3501.45
sku1246,Misc,2352.49
sku1247,Misc,4135.68
sku1248,Toilets,2479.13
sku1249,Toilets,1817.44
sku1250,Toilets,1378.02
sku1251,Showers,4623.7
sku1252,Faucets,1934.95
sku1253,Showers,2464.4
sku1254,Toilets,1272.19
sku1255,Misc,4424.83
sku1256,Toilets,1916.32
sku1257,Toilets,1487.87
sku1258,Misc,3587.97
sku1259,Faucets,954.35
sku1260,Misc,590.96
sku1261,Showers,4184.99
sku1262,Toilets,3720.68
sku1263,Showers,2952.6
sku1264,Toilets,1214.46
sku1265,Faucets,3116.24
sku1266,Toilets,3191.78
sku1267,Showers,1637.85
sku1268,Faucets,337.45
sku1269,Misc,4402.69
sku1270,Faucets,2299.78
sku1271,Misc,3819.36
sku1272,Toilets,1269.44
sku1273,Misc,2956.94
sku1274,Misc,2143.98
sku1275,Showers,1910.5
sku1276,Misc,633.57
sku1277,Faucets,1221.33
sku1278,Showers,396.71
sku1279,Faucets,1514.29
sku1280,Faucets,3708.52
sku1281,Showers,3075.08
sku1282,Misc,3362.06
sku1283,Faucets,41.92
sku1284,Showers,3391.88
sku1285,Faucets,2515.9
sku1286,Misc,1154.54
sku1287,Misc,874.48
sku1288,Toilets,924.91
sku1289,Showers,4221.3
sku1290,Showers,4912.95
sku1291,Toilets,4568.7
sku1292,Showers,1736.85
sku1293,Faucets,3901.12
sku1294,Misc,2732.27
sku1295,Faucets,4082.21
sku1296,Showers,2418.63
sku1297,Faucets,2949.76
sku1298,Faucets,3936.32
sku1299,Misc,501.17
sku1300,Misc,2685.04
sku1301,Showers,1829.92
sku1302,Showers,3021.53
sku1303,Showers,4794.01
sku1304,Faucets,1964.11
sku1305,Misc,1964.86
sku1306,Misc,3953.18
sku1307,Misc,3225.39
sku1308,Showers,1969.42
sku1309,Faucets,3444.78
sku1310,Toilets,2020.01
sku1311,Misc,680.57
sku1312,Misc,2253.22
sku1313,Misc,1672.1
sku1314,Misc,1089.84
sku1315,Faucets,4628.87
sku1316,Toilets,3448.2
sku1317,Showers,2994.1
sku1318,Misc,3733.29
sku1319,Showers,2709.86
sku1320,Showers,3502.67
sku1321,Faucets,4652.8
sku1322,Showers,4313.08
sku1323,Misc,837.21
sku1324,Faucets,1315.7
sku1325,Faucets,358.05
sku1326,Misc,4893.36
sku1327,Showers,1181.92
sku1328,Toilets,3302.99
sku1329,Faucets,448.15
sku1330,Toilets,1053.85
sku1331,Toilets,2514.12
sku1332,Showers,524.77
sku1333,Faucets,1944.37
sku1334,Toilets,2689.94
sku1335,Misc,1696.02
sku1336,Misc,2779.5
sku1337,Toilets,2683.84
sku1338,Showers,1953.05
sku1339,Faucets,3481.35
sku1340,Misc,3392.41
sku1341,Toilets,3436.52
sku1342,Misc,2807.46
sku1343,Toilets,1790.4
sku1344,Faucets,3065.56
sku1345,Showers,4678.68
sku1346,Showers,2984.44
sku1347,Showers,4897.95
sku1348,Toilets,2205.03
sku1349,Showers,3698.06
sku1350,Misc,188.02
sku1351,Faucets,3823.63
sku1352,Toilets,2591.41
sku1353,Toilets,26.58
sku1354,Misc,1386.0
sku1355,Toilets,2674.16
sku1356,Faucets,3839.81
sku1357,Faucets,265.46
sku1358,Misc,2745.27
sku1359,Faucets,4004.97
sku1360,Misc,3247.92
sku1361,Misc,4657.24
sku1362,Showers,373.66
sku1363,Toilets,1384.03
sku1364,Misc,4596.19
sku1365,Showers,3825.03
sku1366,Showers,2998.7
sku1367,Toilets,4164.84
sku1368,Misc,4480.22
sku1369,Misc,4863.6
sku1370,Showers,4992.6
sku1371,Showers,698.25
sku1372,Toilets,352.71
sku1373,Showers,367.33
sku1374,Misc,73.72
sku1375,Toilets,4859.1
sku1376,Faucets,473.83
sku1377,Showers,4208.68
sku1378,Faucets,3425.86
sku1379,Misc,2437.79
sku1380,Showers,1733.47
sku1381,Showers,1768.24
sku1382,Misc,1269.19
sku1383,Showers,4555.09
sku1384,Faucets,3628.21
sku1385,Faucets,129.63
sku1386,Toilets,2307.61
sku1387,Showers,1406.51
sku1388,Showers,144.83
sku1389,Toilets,4423.41
sku1390,Toilets,3855.03
sku1391,Faucets,1648.68
sku1392,Misc,3982.79
sku1393,Faucets,1623.19
sku1394,Toilets,1539.41
sku1395,Toilets,4640.55
sku1396,Faucets,4884.58
sku1397,Faucets,2617.78
sku1398,Misc,4759.68
sku1399,Faucets,4439.98
sku1400,Faucets,2590.16
sku1401,Faucets,1863.74
sku1402,Showers,3551.77
sku1403,Toilets,2278.22
sku1404,Showers,3026.06
sku1405,Misc,4952.03
sku1406,Showers,3869.58
sku1407,Faucets,1671.38
sku1408,Misc,444.99
sku1409,Showers,924.53
sku1410,Misc,2634.26
sku1411,Toilets,2085.51
sku1412,Toilets,4003.3
sku1413,Showers,4666.01
sku1414,Toilets,889.32
sku1415,Showers,4300.33
sku1416,Misc,4786.97
sku1417,Misc,4797.35
sku1418,Misc,189.31
sku1419,Faucets,287.92
sku1420,Faucets,28.99
sku1421,Misc,1563.41
sku1422,Misc,278.49
sku1423,Toilets,1469.31
sku1424,Toilets,1780.08
sku1425,Toilets,4768.39
sku1426,Toilets,2384.75
sku1427,Faucets,1391.19
sku1428,Faucets,2515.03
sku1429,Toilets,3216.79
sku1430,Showers,556.23
sku1431,Faucets,3790.31
sku1432,Faucets,4259.73
sku1433,Toilets,4221.25
sku1434,Faucets,4452.53
sku1435,Faucets,1909.21
sku1436,Misc,2219.03
sku1437,Showers,507.91
sku1438,Toilets,1129.03
sku1439,Toilets,4856.6
sku1440,Faucets,1423.12
sku1441,Faucets,4536.98
sku1442,Showers,4452.76
sku1443,Faucets,4612.52
sku1444,Showers,780.75
sku1445,Misc,4398.61
sku1446,Faucets,3159.97
sku1447,Faucets,1053.14
sku1448,Toilets,1725.58
sku1449,Showers,799.59
sku1450,Faucets,2221.74
sku1451,Faucets,418.87
sku1452,Faucets,826.59
sku1453,Misc,985.98
sku1454,Toilets,3455.14
sku1455,Toilets,2869.01
sku1456,Misc,4366.62
sku1457,Showers,1223.17
sku1458,Showers,3148.04
sku1459,Showers,172.16
sku1460,Faucets,2580.99
sku1461,Misc,4316.13
sku1462,Faucets,4920.63
sku1463,Misc,49.36
sku1464,Toilets,1264.21
sku1465,Toilets,1119.25
sku1466,Misc,237.69
sku1467,Showers,50.86
sku1468,Showers,2450.98
sku1469,Faucets,227.41
sku1470,Toilets,1391.64
sku1471,Toilets,3199.87
sku1472,Toilets,1473.46
sku1473,Showers,1348.27
sku1474,Showers,2952.73
sku1475,Misc,1902.67
sku1476,Faucets,3512.62
sku1477,Faucets,2480.62
sku1478,Toilets,3166.05
sku1479,Misc,1766.97
sku1480,Misc,1435.22
sku1481,Misc,666.04
sku1482,Showers,4685.4
sku1483,Toilets,4024.18
sku1484,Showers,4690.14
sku1485,Faucets,926.9
sku1486,Toilets,4665.78
sku1487,Toilets,4678.77
sku1488,Misc,1417.72
sku1489,Misc,1373.17
sku1490,Misc,2757.16
sku1491,Faucets,926.45
sku1492,Toilets,2210.51
sku1493,Showers,926.59
sku1494,Faucets,4736.88
sku1495,Faucets,2469.12
sku1496,Showers,4819.59
sku1497,Showers,3224.71
sku1498,Misc,2421.58
sku1499,Misc,4838.48
sku1500,Showers,715.95
sku1501,Misc,3161.65
sku1502,Faucets,3309.44
sku1503,Toilets,2169.2
sku1504,Misc,296.79
sku1505,Toilets,2463.61
sku1506,Faucets,2325.67
sku1507,Faucets,4033.73
sku1508,Toilets,1283.3
sku1509,Toilets,1957.15
sku1510,Toilets,1200.86
sku1511,Toilets,3432.22
sku1512,Toilets,4949.42
sku1513,Showers,887.15
sku1514,Faucets,4107.23
sku1515,Toilets,1154.94
sku1516,Showers,289.88
sku1517,Faucets,694.08
sku1518,Toilets,4675.77
sku1519,Showers,4442.71
sku1520,Misc,1446.3
sku1521,Faucets,4738.82
sku1522,Faucets,4249.65
sku1523,Showers,2173.27
sku1524,Showers,2340.25
sku1525,Toilets,3149.27
sku1526,Faucets,790.16
sku1527,Misc,73.91
sku1528,Faucets,1327.56
sku1529,Showers,77.22
sku1530,Toilets,3372.49
sku1531,Faucets,2757.34
sku1532,Showers,1608.24
sku1533,Showers,3901.01
sku1534,Faucets,728.93
sku1535,Showers,1224.4
sku1536,Toilets,1461.57
sku1537,Showers,979.66
sku1538,Toilets,439.69
sku1539,Toilets,4349.88
sku1540,Showers,440.94
sku1541,Toilets,3418.55
sku1542,Showers,602.0
sku1543,Showers,53.5
sku1544,Toilets,2786.34
sku1545,Showers,4535.55
sku1546,Toilets,4302.28
sku1547,Toilets,1692.26
sku1548,Faucets,135.79
sku1549,Misc,4004.3
sku1550,Toilets,4029.92
sku1551,Showers,4342.44
sku1552,Faucets,3348.23
sku1553,Showers,4038.89
sku1554,Toilets,4487.49
sku1555,Misc,2269.15
sku1556,Misc,2789.13
sku1557,Misc,2530.66
sku1558,Toilets,3459.92
sku1559,Showers,3414.53
sku1560,Faucets,2601.57
sku1561,Misc,4142.34
sku1562,Misc,2528.9
sku1563,Faucets,4124.29
sku1564,Misc,1409.23
sku1565,Misc,892.47
sku1566,Faucets,4849.35
sku1567,Toilets,3709.7
sku1568,Toilets,1298.96
sku1569,Faucets,2906.18
sku1570,Toilets,4776.31
sku1571,Toilets,403.77
sku1572,Faucets,417.67
sku1573,Faucets,3095.67
sku1574,Faucets,1122.47
sku1575,Showers,3825.92
sku1576,Toilets,2840.76
sku1577,Toilets,3330.94
sku1578,Toilets,539.07
sku1579,Misc,421.42
sku1580,Showers,3125.61
sku1581,Misc,2048.66
sku1582,Faucets,436.26
sku1583,Misc,1855.32
sku1584,Toilets,3360.72
sku1585,Misc,947.94
sku1586,Showers,4478.65
sku1587,Misc,4749.23
sku1588,Faucets,4807.86
sku1589,Showers,3650.41
sku1590,Faucets,2031.44
sku1591,Faucets,3718.75
sku1592,Showers,1439.93
sku1593,Showers,1572.09
sku1594,Faucets,3029.48
sku1595,Misc,2974.24
sku1596,Misc,4393.3
sku1597,Faucets,1273.0
sku1598,Faucets,3830.94
sku1599,Showers,4705.07
sku1600,Misc,5.16
sku1601,Showers,2380.45
sku1602,Showers,3285.2
sku1603,Toilets,4216.62
sku1604,Faucets,918.7
sku1605,Misc,4280.8
sku1606,Faucets,1821.83
sku1607,Toilets,4461.37
sku1608,Showers,138.56
sku1609,Showers,426.95
sku1610,Showers,4907.05
sku1611,Toilets,3047.51
sku1612,Showers,2088.16
sku1613,Showers,846.07
sku1614,Faucets,3249.51
sku1615,Faucets,184.88
sku1616,Showers,1558.07
sku1617,Toilets,1617.4
sku1618,Faucets,3037.21
sku1619,Faucets,3254.16
sku1620,Faucets,4230.27
sku1621,Toilets,4637.9
sku1622,Faucets,3302.29
sku1623,Faucets,2890.87
sku1624,Misc,1993.58
sku1625,Faucets,4833.06
sku1626,Faucets,770.4
sku1627,Misc,4475.43
sku1628,Misc,1555.07
sku1629,Misc,2742.45
sku1630,Toilets,3410.33
sku1631,Misc,1182.35
sku1632,Faucets,838.68
sku1633,Faucets,2542.41
sku1634,Showers,3959.32
sku1635,Toilets,3462.07
sku1636,Faucets,594.87
sku1637,Showers,4503.71
sku1638,Showers,2398.69
sku1639,Faucets,4733.38
sku1640,Showers,2767.17
sku1641,Showers,424.01
sku1642,Toilets,1012.32
sku1643,Showers,4271.19
sku1644,Misc,3529.64
sku1645,Misc,4474.7
sku1646,Misc,1645.73
sku1647,Misc,2640.01
sku1648,Misc,3251.99
sku1649,Misc,2971.45
sku1650,Misc,1157.31
sku1651,Misc,2134.11
sku1652,Faucets,1240.56
sku1653,Faucets,4228.07
sku1654,Toilets,4933.39
sku1655,Showers,332.85
sku1656,Toilets,3569.64
sku1657,Showers,1650.58
sku1658,Showers,3127.18
sku1659,Toilets,1290.65
sku1660,Misc,3255.04
sku1661,Misc,1855.74
sku1662,Showers,1474.1
sku1663,Toilets,4558.82
sku1664,Faucets,4712.49
sku1665,Toilets,3067.75
sku1666,Showers,1072.34
sku1667,Toilets,4697.09
sku1668,Showers,3752.27
sku1669,Toilets,3755.45
sku1670,Showers,1058.61
sku1671,Toilets,4150.78
sku1672,Showers,1200.48
sku1673,Faucets,3158.1
sku1674,Toilets,3553.7
sku1675,Faucets,3711.92
sku1676,Showers,1951.32
sku1677,Faucets,3799.13
sku1678,Showers,4514.68
sku1679,Showers,2937.1
sku1680,Toilets,452.05
sku1681,Faucets,644.88
sku1682,Toilets,526.31
sku1683,Toilets,863.64
sku1684,Showers,632.15
sku1685,Toilets,3891.5
sku1686,Misc,197.06
sku1687,Misc,1207.79
sku1688,Showers,4395.33
sku1689,Showers,4867.59
sku1690,Faucets,3027.11
sku1691,Faucets,4881.19
sku1692,Misc,217.26
sku1693,Toilets,4742.86
sku1694,Toilets,1556.48
sku1695,Showers,3994.86
sku1696,Showers,4053.15
sku1697,Faucets,4299.99
sku1698,Misc,2292.75
sku1699,Misc,4653.22
sku1700,Toilets,1289.46
sku1701,Toilets,4672.23
sku1702,Misc,3095.6
sku1703,Showers,4927.22
sku1704,Faucets,163.22
sku1705,Misc,3625.83
sku1706,Misc,2827.77
sku1707,Toilets,2462.12
sku1708,Faucets,1296.09
sku1709,Faucets,1634.15
sku1710,Toilets,1247.31
sku1711,Toilets,1096.34
sku1712,Misc,3998.3
sku1713,Showers,2511.98
sku1714,Faucets,415.95
sku1715,Toilets,3884.92
sku1716,Showers,2668.25
sku1717,Faucets,3696.94
sku1718,Showers,2576.97
sku1719,Toilets,1999.73
sku1720,Toilets,4931.23
sku1721,Showers,141.21
sku1722,Misc,4663.82
sku1723,Toilets,4654.27
sku1724,Faucets,1954.59
sku1725,Faucets,1072.32
sku1726,Faucets,3096.07
sku1727,Faucets,889.86
sku1728,Toilets,4016.04
sku1729,Misc,1269.67
sku1730,Misc,1454.03
sku1731,Toilets,4579.58
sku1732,Faucets,4514.58
sku1733,Showers,2676.9
sku1734,Misc,4314.19
sku1735,Misc,1762.66
sku1736,Faucets,4989.42
sku1737,Showers,2168.45
sku1738,Toilets,1474.06
sku1739,Faucets,207.87
sku1740,Toilets,4948.53
sku1741,Misc,2324.44
sku1742,Showers,3672.93
sku1743,Misc,3204.04
sku1744,Faucets,3615.47
sku1745,Toilets,255.55
sku1746,Misc,4600.23
sku1747,Showers,4634.21
sku1748,Misc,2759.98
sku1749,Toilets,4819.58
sku1750,Toilets,1404.78
sku1751,Misc,3010.73
sku1752,Showers,1982.31
sku1753,Misc,3140.12
sku1754,Faucets,1503.16
sku1755,Faucets,4096.79
sku1756,Toilets,348.93
sku1757,Toilets,209.39
sku1758,Faucets,246.98
sku1759,Faucets,752.28
sku1760,Showers,1976.75
sku1761,Toilets,4776.95
sku1762,Faucets,553.98
sku1763,Misc,3237.76
sku1764,Toilets,2638.11
sku1765,Faucets,1766.21
sku1766,Faucets,991.0
sku1767,Showers,1102.97
sku1768,Faucets,219.11
sku1769,Misc,3565.82
sku1770,Showers,3269.2
sku1771,Showers,2218.85
sku1772,Toilets,3594.7
sku1773,Showers,549.88
sku1774,Toilets,4693.6
sku1775,Misc,4238.13
sku1776,Faucets,3295.18
sku1777,Showers,1894.16
sku1778,Misc,2082.83
sku1779,Showers,2410.77
sku1780,Toilets,4676.42
sku1781,Toilets,4317.96
sku1782,Toilets,2389.62
sku1783,Misc,2772.59
sku1784,Showers,4377.02
sku1785,Misc,4746.32
sku1786,Toilets,3195.92
sku1787,Faucets,3742.6
sku1788,Showers,1758.12
sku1789,Faucets,4590.14
sku1790,Misc,4183.76
sku1791,Faucets,2760.28
sku1792,Showers,4338.14
sku1793,Toilets,4249.36
sku1794,Faucets,4042.06
sku1795,Misc,653.46
sku1796,Toilets,2680.01
sku1797,Showers,4503.92
sku1798,Misc,3854.16
sku1799,Toilets,2103.57
sku1800,Toilets,4889.4
sku1801,Faucets,1253.87
sku1802,Showers,1668.05
sku1803,Misc,4771.0
sku1804,Misc,4043.58
sku1805,Faucets,4501.7
sku1806,Toilets,57.95
sku1807,Showers,1898.82
sku1808,Showers,1177.61
sku1809,Misc,1479.68
sku1810,Showers,3689.98
sku1811,Toilets,3620.42
sku1812,Misc,2309.0
sku1813,Toilets,1826.37
sku1814,Showers,2923.46
sku1815,Toilets,2668.54
sku1816,Showers,2752.9
sku1817,Faucets,3077.39
sku1818,Misc,1978.24
sku1819,Toilets,3858.59
sku1820,Toilets,1256.02
sku1821,Faucets,3278.8
sku1822,Misc,4801.99
sku1823,Misc,17.77
sku1824,Toilets,3616.81
sku1825,Faucets,544.98
sku1826,Showers,2718.94
sku1827,Showers,3134.58
sku1828,Faucets,1214.74
sku1829,Faucets,4569.22
sku1830,Showers,3111.56
sku1831,Toilets,1158.47
sku1832,Faucets,3850.66
sku1833,Faucets,527.54
sku1834,Faucets,2776.13
sku1835,Showers,474.78
sku1836,Toilets,2904.92
sku1837,Toilets,1264.9
sku1838,Misc,3247.33
sku1839,Misc,3579.13
sku1840,Showers,2620.93
sku1841,Showers,3287.61
sku1842,Toilets,4066.47
sku1843,Faucets,4037.56
sku1844,Toilets,3098.41
sku1845,Misc,2255.51
sku1846,Faucets,2039.75
sku1847,Misc,4373.74
sku1848,Misc,3514.66
sku1849,Faucets,924.68
sku1850,Showers,2828.66
sku1851,Toilets,4544.04
sku1852,Misc,753.45
sku1853,Showers,4227.59
sku1854,Showers,4101.01
sku1855,Showers,2496.71
sku1856,Toilets,187.92
sku1857,Misc,737.51
sku1858,Toilets,4613.19
sku1859,Misc,220.77
sku1860,Showers,1862.49
sku1861,Showers,3095.2
sku1862,Misc,984.74
sku1863,Showers,4905.4
sku1864,Toilets,779.88
sku1865,Showers,2698.4
sku1866,Toilets,3090.06
sku1867,Toilets,1154.95
sku1868,Faucets,2331.54
sku1869,Showers,2455.04
sku1870,Toilets,3834.31
sku1871,Faucets,3171.4
sku1872,Faucets,2337.75
sku1873,Showers,3334.71
sku1874,Showers,2266.89
sku1875,Misc,2628.56
sku1876,Faucets,3292.84
sku1877,Toilets,905.98
sku1878,Misc,3940.25
sku1879,Toilets,3014.33
sku1880,Misc,4901.66
sku1881,Misc,1111.92
sku1882,Showers,2331.33
sku1883,Faucets,4478.21
sku1884,Toilets,3007.17
sku1885,Showers,3629.79
sku1886,Showers,2068.35
sku1887,Misc,3421.55
sku1888,Faucets,4730.28
sku1889,Faucets,1000.93
sku1890,Toilets,4036.83
sku1891,Showers,4847.69
sku1892,Faucets,72.84
sku1893,Toilets,1076.05
sku1894,Toilets,586.88
sku1895,Faucets,3837.12
sku1896,Showers,406.08
sku1897,Misc,4992.07
sku1898,Misc,1948.06
sku1899,Toilets,4526.01
sku1900,Faucets,942.89
sku1901,Showers,2204.36
sku1902,Misc,4224.06
sku1903,Misc,2976.35
sku1904,Misc,2310.79
sku1905,Misc,2563.25
sku1906,Faucets,2869.43
sku1907,Misc,2201.6
sku1908,Toilets,967.79
sku1909,Showers,569.83
sku1910,Misc,756.14
sku1911,Showers,262.45
sku1912,Faucets,2793.38
sku1913,Misc,4238.61
sku1914,Showers,1795.6
sku1915,Toilets,376.55
sku1916,Toilets,2128.62
sku1917,Misc,3010.04
sku1918,Showers,2127.02
sku1919,Toilets,4053.61
sku1920,Misc,4709.43
sku1921,Misc,4349.55
sku1922,Misc,3520.0
sku1923,Showers,2351.49
sku1924,Showers,3413.49
sku1925,Showers,67.09
sku1926,Showers,4912.39
sku1927,Toilets,860.39
sku1928,Showers,4531.3
sku1929,Showers,4035.55
sku1930,Toilets,4000.7
sku1931,Misc,1344.68
sku1932,Misc,1095.77
sku1933,Misc,2144.0
sku1934,Misc,4246.86
sku1935,Faucets,2251.9
sku1936,Toilets,4677.1
sku1937,Faucets,1763.4
sku1938,Faucets,3096.96
sku1939,Toilets,4903.5
sku1940,Showers,3217.31
sku1941,Showers,227.49
sku1942,Faucets,2317.79
sku1943,Faucets,1673.76
sku1944,Faucets,2660.91
sku1945,Misc,1423.73
sku1946,Showers,611.31
sku1947,Showers,3341.44
sku1948,Toilets,3406.8
sku1949,Showers,4335.7
sku1950,Toilets,661.91
sku1951,Misc,3993.1
sku1952,Showers,4133.84
